"RESULT","DAY","ID"
4,20/07/27,250
3,21/04/23,893
6,20/08/28,906
5,21/04/07,46
3,20/07/27,432
2,20/07/28,92
2,20/06/28,890
4,20/07/10,285
5,21/03/07,97
5,20/12/03,941
4,21/02/10,72
4,20/06/28,721
5,20/06/09,825
4,20/12/16,754
4,21/04/27,860
6,21/02/15,479
4,21/03/11,944
4,20/09/02,62
6,21/02/27,209
4,21/05/06,340
2,20/08/11,161
5,21/05/08,944
4,20/10/16,746
4,20/08/13,63
5,21/01/04,145
3,20/10/17,362
3,20/12/26,13
2,20/09/30,879
3,20/08/09,934
4,20/12/25,21
4,21/04/07,383
3,20/07/08,21
4,21/03/03,717
4,21/02/06,559
6,20/11/03,162
6,21/01/08,943
4,21/01/22,340
4,21/03/16,721
4,21/03/30,472
2,20/08/28,848
4,20/10/03,209
3,20/06/21,432
3,20/06/11,46
4,21/01/19,284
4,20/07/30,860
4,20/10/28,63
6,21/03/09,209
2,20/06/23,944
3,21/03/22,479
3,21/02/19,588
2,21/04/15,533
3,20/05/29,891
4,21/02/14,288
3,20/09/19,188
4,21/03/29,253
2,20/06/13,436
5,20/10/14,489
4,20/12/15,718
4,21/01/10,436
5,20/07/18,159
5,21/01/23,690
4,21/01/05,85
4,20/11/10,979
6,20/10/13,795
6,21/05/06,161
4,20/11/26,871
4,20/08/04,440
4,20/08/15,700
3,20/06/02,785
4,21/03/21,292
3,20/07/28,868
4,21/03/09,879
3,21/05/01,72
4,20/08/16,284
3,20/10/11,513
2,21/02/27,21
6,20/08/07,620
3,21/03/28,72
4,21/04/04,145
4,21/05/20,472
6,20/11/08,472
2,21/01/05,42
4,21/03/07,344
4,20/10/06,844
3,20/11/05,795
2,20/09/12,250
3,20/08/05,521
4,21/04/12,825
3,20/11/07,223
2,20/09/29,21
4,21/01/29,718
2,20/07/18,717
6,20/12/07,976
3,20/06/10,483
4,21/01/19,440
2,20/09/11,941
4,20/10/08,230
2,20/08/04,916
4,21/03/12,24
4,20/07/09,159
3,21/04/04,362
4,20/10/30,428
5,20/07/09,513
6,20/06/19,209
3,20/10/11,142
5,21/04/28,436
3,20/10/31,795
3,21/05/10,223
4,20/06/27,717
4,21/01/25,522
5,20/08/28,588
2,20/06/06,284
3,21/04/15,559
5,20/10/25,721
5,20/07/02,72
5,20/08/29,690
4,20/08/22,943
2,20/09/19,577
4,21/04/12,539
4,20/08/11,222
5,20/07/23,941
5,20/06/15,472
6,20/06/26,847
5,20/10/23,234
3,20/07/10,754
5,20/11/06,577
4,21/01/31,547
3,20/08/17,541
3,21/01/18,161
6,20/09/17,718
3,20/08/18,979
4,20/12/25,533
5,20/08/13,487
4,20/12/19,63
4,20/11/03,188
3,21/03/08,165
5,21/01/15,559
4,20/07/16,142
3,20/07/26,887
5,20/11/04,934
4,20/10/28,161
3,20/05/28,584
6,20/08/02,718
5,20/07/12,521
3,21/03/11,216
3,20/12/26,513
5,21/01/24,893
5,21/02/09,181
5,21/01/01,620
5,21/01/20,541
2,21/05/10,547
6,21/02/04,908
3,20/08/31,868
4,21/05/01,209
4,20/08/16,222
3,21/05/24,234
6,20/08/22,588
3,21/04/09,230
3,20/10/31,891
6,21/01/09,908
4,21/04/19,559
3,20/11/03,324
4,20/12/13,541
3,20/08/02,971
4,20/09/07,324
4,21/02/19,106
6,20/08/24,879
3,21/03/24,521
3,20/11/03,914
4,21/04/24,181
4,21/01/12,432
4,20/08/29,844
6,20/08/23,941
5,21/02/28,284
3,21/03/27,606
2,20/11/27,871
4,20/10/03,879
5,20/12/12,554
4,20/10/19,801
5,20/12/16,943
6,21/01/21,700
4,20/10/20,971
2,20/07/21,13
3,21/01/21,144
4,20/10/16,436
3,21/05/20,546
4,20/11/09,356
3,21/04/04,559
3,20/09/24,541
4,20/06/29,801
4,21/02/06,240
4,20/12/25,162
4,20/08/26,742
4,20/08/29,908
4,21/02/05,34
4,20/06/20,539
6,20/06/09,541
3,20/12/18,432
6,20/08/12,498
5,20/12/20,231
3,20/09/25,285
2,20/07/24,690
4,21/01/14,944
3,20/12/25,440
4,20/10/15,860
4,20/05/30,46
4,21/01/30,941
4,21/03/17,906
4,20/12/11,440
6,20/06/30,324
3,21/01/16,382
6,21/05/14,620
2,20/07/17,392
4,20/06/18,161
5,20/12/09,513
