Result,Day,Player
2,2020-10-25,609
5,2020-06-30,166
3,2020-10-27,812
4,2021-02-25,654
1,2020-06-02,133
5,2020-08-29,541
4,2021-02-28,362
3,2020-11-07,735
4,2020-09-18,161
2,2021-01-01,904
6,2021-01-20,487
4,2021-05-09,533
6,2020-07-29,971
3,2021-01-23,979
5,2020-12-10,737
4,2021-02-17,8
3,2020-06-25,577
3,2020-08-20,344
2,2020-11-01,167
3,2021-04-08,914
4,2020-08-21,253
5,2021-04-26,939
2,2021-03-27,218
3,2020-07-27,561
2,2021-03-01,727
4,2021-01-13,63
3,2021-02-18,557
6,2021-03-11,417
2,2021-02-18,891
3,2021-01-25,546
3,2021-04-27,143
5,2020-05-27,24
2,2021-01-28,808
4,2020-10-25,382
5,2020-12-06,584
3,2020-09-05,826
3,2020-07-26,950
4,2021-04-27,559
4,2021-01-03,290
4,2020-08-10,341
6,2020-08-09,209
6,2020-11-08,29
2,2020-09-09,848
3,2020-09-06,830
4,2021-05-19,875
2,2020-12-22,26
3,2021-01-04,355
5,2020-08-11,826
3,2021-02-24,979
5,2020-10-12,284
1,2021-05-03,865
4,2020-07-21,137
3,2020-08-17,812
2,2020-08-06,265
3,2020-10-07,916
3,2021-02-18,941
4,2020-12-27,921
5,2021-05-17,383
6,2020-09-28,223
4,2020-11-08,3
1,2021-05-19,261
2,2020-08-13,423
4,2020-07-01,432
2,2021-04-18,658
2,2021-05-07,505
6,2020-06-06,616
2,2020-06-20,709
4,2020-08-25,588
2,2020-07-21,498
5,2020-08-15,356
4,2020-06-23,717
3,2020-12-25,533
3,2021-01-07,145
6,2020-12-23,472
4,2021-02-06,747
6,2021-01-14,887
3,2020-10-08,744
5,2021-03-08,943
3,2020-09-14,679
2,2021-05-20,288
1,2021-02-28,939
4,2021-01-03,162
3,2021-04-12,874
6,2020-12-02,737
2,2020-05-25,665
5,2021-02-12,939
4,2020-08-31,230
2,2020-10-13,332
3,2020-11-30,680
2,2020-11-26,935
4,2021-03-30,638
4,2021-03-08,162
1,2021-02-07,215
4,2020-06-17,188
3,2021-02-12,986
2,2021-03-26,944
4,2021-03-25,632
6,2020-08-17,865
5,2021-02-10,690
2,2020-10-06,876
4,2021-03-24,539
2,2020-11-03,161
2,2021-03-21,883
4,2020-10-23,943
3,2020-08-05,621
5,2021-02-17,868
2,2020-08-09,488
3,2021-05-13,588
3,2020-11-13,769
6,2020-06-01,443
3,2020-10-24,559
2,2020-09-07,267
4,2020-10-12,13
3,2021-04-20,994
5,2021-03-12,209
2,2020-06-11,522
3,2020-11-11,729
2,2020-11-24,302
2,2021-03-10,217
6,2021-02-25,584
5,2021-05-16,872
5,2020-06-19,785
2,2020-12-04,589
2,2021-02-27,92
6,2021-02-17,229
2,2020-09-21,162
4,2020-05-26,443
2,2020-11-10,66
4,2020-06-03,429
5,2021-01-12,462
2,2021-02-21,828
4,2021-04-05,608
3,2021-03-10,92
4,2021-02-03,285
4,2020-12-12,145
5,2020-12-18,165
4,2021-04-18,679
2,2021-04-14,749
5,2020-09-25,220
6,2021-03-16,736
5,2020-10-30,462
4,2020-05-31,362
4,2020-10-25,661
5,2020-08-14,487
4,2021-05-11,285
3,2020-11-02,860
4,2020-12-10,208
4,2020-07-05,221
3,2021-04-29,681
3,2020-10-06,891
5,2021-03-09,106
3,2021-05-11,882
4,2021-04-09,729
5,2020-12-20,442
6,2020-07-04,513
4,2021-01-15,720
3,2020-11-08,668
2,2020-08-17,558
1,2020-07-18,370
6,2020-11-23,504
3,2020-07-04,742
4,2021-03-31,181
5,2020-10-05,887
3,2021-05-21,979
4,2021-04-27,137
3,2020-11-19,943
1,2021-03-18,722
4,2020-11-11,759
2,2020-11-14,576
1,2020-08-14,566
3,2021-03-18,397
3,2021-05-11,620
4,2020-12-24,886
5,2020-10-03,241
1,2020-09-14,477
3,2020-12-06,541
4,2021-02-23,185
5,2020-07-22,85
5,2020-11-14,181
4,2021-05-14,521
2,2020-09-20,618
4,2021-02-09,483
4,2020-08-12,533
3,2020-11-23,354
1,2021-01-02,685
4,2021-02-28,13
4,2021-02-22,775
1,2021-01-26,945
5,2020-08-09,162
3,2020-12-18,341
2,2021-01-25,522
2,2021-04-12,257
5,2020-12-18,234
1,2020-11-04,599
3,2020-11-22,911
4,2021-04-19,42
6,2020-06-01,934
3,2020-06-29,520
3,2020-12-06,336
2,2021-05-20,724
4,2020-08-23,535
3,2021-03-01,549
4,2020-08-21,479
6,2021-03-02,862
3,2021-05-13,356
1,2020-08-19,476
3,2021-01-23,669
4,2020-07-11,367
4,2021-05-21,868
5,2021-05-10,181
5,2021-02-28,432
5,2020-12-01,231
3,2020-10-15,551
3,2020-12-09,115
2,2020-11-19,62
2,2021-03-13,615
4,2020-09-11,53
3,2021-02-14,941
3,2021-05-17,998
1,2020-08-02,157
4,2021-05-21,746
2,2020-09-07,746
4,2021-04-08,916
1,2021-03-10,174
4,2021-02-20,284
1,2020-08-08,805
3,2020-07-24,850
4,2020-09-09,541
3,2020-05-28,324
5,2021-05-21,210
6,2021-02-24,620
3,2021-04-24,97
4,2020-11-14,771
5,2020-05-26,72
4,2020-06-23,161
3,2020-07-30,828
4,2021-01-03,449
2,2020-12-16,682
5,2020-07-04,15
2,2021-03-05,867
2,2020-08-06,678
4,2021-01-22,341
6,2020-10-22,428
4,2020-07-10,106
6,2020-11-15,754
1,2021-01-31,911
1,2020-06-09,942
2,2020-12-08,72
3,2020-09-05,456
2,2020-08-20,513
2,2020-12-03,948
1,2021-01-15,424
4,2020-11-19,409
4,2020-10-04,95
4,2020-07-25,513
1,2020-08-13,791
4,2020-07-29,717
4,2021-04-25,264
3,2020-11-01,165
3,2020-07-02,442
3,2020-08-08,340
4,2021-02-07,344
5,2020-07-24,130
5,2021-05-03,826
5,2020-07-26,299
5,2020-09-28,868
2,2021-01-03,969
6,2021-02-24,601
2,2020-09-08,68
5,2020-05-31,664
3,2020-09-07,63
1,2020-09-04,122
3,2020-11-20,193
4,2020-07-30,85
2,2020-06-13,198
6,2020-09-17,13
2,2020-05-27,620
2,2020-05-30,724
4,2021-01-09,792
4,2020-10-20,46
3,2020-12-18,27
5,2021-04-07,159
6,2021-01-05,737
2,2021-03-31,971
3,2021-04-07,55
1,2020-09-22,50
2,2020-08-24,825
6,2020-06-05,528
5,2021-03-11,975
3,2020-12-08,751
4,2020-10-12,483
3,2020-11-02,55
6,2021-05-02,13
4,2020-07-30,62
4,2020-10-23,826
3,2020-06-03,9
3,2021-02-15,209
2,2020-09-07,483
2,2020-05-26,188
5,2020-11-22,879
3,2020-11-12,123
6,2020-10-14,846
5,2021-04-17,795
5,2020-05-29,690
4,2021-05-07,221
6,2021-03-13,216
4,2021-02-02,952
3,2020-10-10,472
4,2021-03-16,868
4,2020-10-06,844
3,2020-06-23,42
5,2020-12-08,216
4,2020-06-17,812
5,2020-12-17,554
3,2021-04-03,388
4,2020-08-31,521
3,2020-10-19,26
5,2020-12-09,344
4,2021-02-05,915
4,2021-01-04,718
6,2021-02-16,21
4,2020-06-10,732
3,2020-06-15,362
5,2020-12-25,721
4,2021-02-25,292
3,2020-09-30,257
3,2020-07-29,436
2,2021-04-28,274
5,2020-09-04,847
3,2021-01-31,224
1,2020-06-19,10
1,2020-06-28,274
5,2021-02-20,524
5,2021-01-07,340
6,2020-10-02,944
3,2020-11-07,728
2,2021-04-09,348
5,2020-05-26,13
4,2021-01-11,577
1,2021-04-19,400
3,2021-01-31,42
4,2020-12-22,362
4,2021-02-16,440
3,2020-11-25,226
4,2020-11-25,737
6,2020-08-04,502
3,2021-01-04,679
4,2021-03-12,114
2,2021-03-29,200
4,2021-01-21,521
3,2020-08-26,390
4,2021-04-20,472
3,2021-02-12,860
1,2021-04-04,745
3,2020-11-04,36
4,2020-09-29,362
3,2021-02-07,259
2,2021-03-24,539
4,2020-12-10,231
6,2021-02-13,567
4,2020-08-04,346
6,2020-10-15,231
3,2020-07-02,722
4,2021-03-05,679
5,2020-11-03,46
5,2020-09-04,104
4,2020-07-14,941
4,2021-01-17,513
1,2020-05-30,208
2,2021-05-14,213
3,2020-07-31,458
6,2021-04-04,344
4,2020-06-06,608
3,2021-04-15,741
3,2021-05-18,106
6,2020-09-30,145
4,2020-06-03,253
3,2020-06-02,299
2,2021-03-17,271
1,2020-05-31,83
5,2021-01-07,248
4,2021-03-19,893
4,2020-10-22,891
3,2020-10-06,626
5,2020-09-11,601
2,2020-11-19,479
5,2020-10-09,795
5,2020-08-13,285
5,2020-12-28,521
2,2020-11-01,777
5,2021-04-10,340
2,2020-09-09,118
1,2020-06-18,804
2,2020-09-07,698
5,2020-10-06,712
1,2020-10-06,11
4,2021-04-05,253
5,2021-05-17,115
5,2020-09-21,428
4,2021-05-15,875
5,2020-09-08,165
4,2020-08-05,839
5,2020-08-23,351
5,2020-05-28,324
3,2021-03-21,990
1,2020-06-26,622
5,2021-04-01,117
2,2020-11-29,498
5,2020-06-20,522
5,2020-06-01,914
3,2020-06-11,479
3,2021-01-14,550
3,2021-03-10,664
3,2020-11-12,914
3,2020-08-24,906
3,2021-01-16,556
3,2021-01-23,688
3,2020-12-07,106
4,2020-09-21,253
3,2020-08-30,145
2,2021-03-28,266
5,2020-12-09,522
1,2021-03-17,305
2,2020-08-23,92
2,2020-07-23,776
4,2021-01-02,487
5,2021-03-06,633
4,2020-06-03,976
6,2020-09-08,971
5,2020-10-31,511
5,2021-02-12,300
5,2020-12-26,532
4,2021-04-06,785
4,2020-11-06,916
4,2021-01-13,941
3,2020-07-19,886
2,2021-03-06,710
5,2020-12-13,190
3,2020-06-29,554
2,2020-11-25,791
5,2020-07-02,717
4,2020-08-12,161
3,2020-10-29,174
2,2020-07-30,506
1,2021-04-04,706
2,2020-06-28,707
1,2021-04-03,857
6,2021-01-12,887
2,2021-02-24,107
4,2020-07-27,735
5,2020-06-18,522
3,2021-01-01,369
1,2020-11-26,873
4,2021-05-01,868
3,2021-01-01,453
4,2020-06-29,893
5,2021-01-29,111
4,2021-03-17,577
4,2021-05-06,340
2,2021-02-19,660
3,2021-03-05,387
3,2020-12-31,132
4,2021-02-16,498
4,2021-03-23,916
3,2020-11-05,989
2,2020-09-17,593
4,2020-07-23,145
5,2020-09-03,341
5,2020-07-14,826
4,2021-04-19,577
5,2020-08-09,692
2,2021-04-08,162
4,2020-12-07,551
3,2021-01-16,334
4,2020-11-23,606
3,2021-02-08,269
4,2020-06-05,826
3,2020-11-28,161
5,2021-04-22,288
2,2020-08-31,893
6,2021-03-07,85
4,2020-11-14,825
3,2020-12-19,894
4,2020-06-23,704
5,2021-01-29,559
4,2020-12-22,785
2,2020-07-21,216
2,2020-05-25,746
1,2020-12-26,764
6,2020-07-03,159
2,2021-02-02,302
4,2020-05-31,479
6,2020-10-17,735
3,2020-07-20,890
2,2020-12-18,924
2,2020-10-04,137
4,2020-06-23,285
3,2020-10-02,29
1,2020-07-10,438
5,2021-03-08,106
4,2020-06-18,825
2,2020-05-31,159
6,2020-11-20,534
4,2021-04-29,756
1,2020-06-16,790
4,2021-04-21,941
1,2020-10-22,213
2,2021-03-14,461
5,2020-07-02,442
3,2020-12-13,700
2,2020-08-29,521
4,2021-04-19,338
3,2020-12-31,913
6,2021-04-08,974
5,2020-09-25,168
3,2020-11-15,717
4,2021-05-02,801
4,2021-01-03,957
2,2020-08-02,288
4,2020-11-13,897
5,2021-02-12,40
3,2021-02-03,230
6,2021-02-08,737
1,2020-07-02,248
3,2020-06-05,479
5,2021-01-07,46
6,2021-01-09,785
2,2020-06-07,848
5,2021-03-09,109
1,2021-04-02,105
6,2021-04-27,34
3,2020-11-11,704
3,2020-09-11,807
1,2020-10-20,376
2,2020-10-09,3
4,2021-05-06,261
3,2021-02-01,699
4,2021-05-18,588
5,2021-03-29,879
2,2020-08-02,62
4,2020-07-22,712
5,2020-07-09,428
5,2020-08-16,988
4,2020-07-29,13
4,2021-05-05,85
6,2020-12-01,513
6,2021-03-29,420
1,2020-08-12,708
3,2020-07-29,106
6,2020-12-07,40
5,2021-01-09,13
2,2020-09-03,59
3,2021-04-20,269
3,2020-07-05,357
6,2021-03-19,137
2,2020-12-18,890
2,2020-09-15,510
2,2021-01-07,980
6,2021-05-17,887
5,2020-12-21,944
4,2020-11-21,735
6,2020-12-26,528
2,2020-07-03,729
3,2021-03-15,491
4,2020-08-19,871
4,2021-01-23,18
6,2020-12-31,139
5,2020-12-23,879
3,2020-12-23,799
3,2021-03-15,801
3,2021-01-08,620
2,2021-05-13,545
4,2021-04-03,558
3,2021-05-08,932
4,2021-02-27,159
5,2021-05-22,183
3,2020-09-12,868
4,2021-05-19,822
5,2020-08-31,159
3,2020-07-01,145
1,2020-12-01,254
4,2021-03-14,269
6,2021-02-26,85
4,2020-08-05,392
5,2020-08-21,188
3,2020-06-22,341
4,2021-05-23,826
4,2021-04-14,234
1,2021-01-04,133
6,2021-05-10,914
6,2020-10-04,958
2,2020-09-09,678
2,2021-05-11,958
5,2020-12-19,356
6,2021-02-04,28
3,2020-12-25,882
3,2021-04-17,483
3,2021-01-24,891
6,2020-07-29,222
4,2021-01-26,513
4,2021-02-17,143
4,2020-07-13,848
3,2021-03-16,516
3,2021-04-05,520
4,2020-10-27,223
6,2020-12-03,298
3,2020-10-03,655
3,2021-03-07,221
3,2021-01-07,114
4,2021-03-25,419
5,2021-04-12,54
3,2020-06-19,198
4,2021-05-07,971
4,2020-06-10,801
1,2020-11-04,387
2,2021-01-11,56
1,2020-11-30,481
4,2020-07-19,367
2,2021-03-08,576
1,2021-04-30,247
5,2020-07-20,263
5,2020-09-10,442
3,2020-08-07,822
5,2020-06-06,746
4,2020-10-22,92
3,2021-05-17,226
2,2020-11-06,116
6,2020-12-22,890
3,2020-07-31,165
2,2020-12-14,716
2,2021-02-15,483
5,2020-12-17,472
4,2020-12-21,539
6,2021-04-25,271
5,2021-02-10,944
4,2020-09-30,513
4,2020-06-02,397
2,2020-08-02,792
6,2020-12-06,405
2,2020-06-19,648
5,2020-06-27,971
3,2021-02-13,161
5,2021-05-08,812
6,2021-03-09,998
5,2021-04-27,549
4,2021-03-11,860
4,2021-01-03,304
5,2020-07-27,679
4,2020-08-24,240
1,2021-03-05,809
4,2020-07-24,324
3,2021-02-19,646
6,2020-06-17,479
6,2020-12-31,559
3,2020-11-27,879
6,2021-03-21,487
4,2020-12-29,292
5,2020-09-13,858
3,2020-06-13,860
5,2021-04-28,916
4,2020-08-04,588
3,2020-06-13,405
3,2020-09-01,603
4,2020-07-10,868
2,2021-05-21,138
5,2020-09-08,42
2,2020-07-29,159
1,2020-09-10,235
4,2020-11-04,906
6,2021-05-17,57
4,2020-11-12,951
4,2021-05-15,479
1,2021-05-08,627
2,2020-09-14,120
4,2021-01-24,456
5,2020-12-29,655
2,2021-04-13,436
4,2020-12-22,362
1,2020-07-21,407
2,2021-05-11,648
3,2020-07-29,691
4,2020-07-16,92
6,2020-11-22,344
2,2020-11-20,166
5,2020-10-14,432
5,2021-02-04,759
5,2021-02-09,215
4,2020-10-21,192
4,2020-10-20,511
4,2020-08-24,647
3,2021-03-25,696
3,2021-01-08,735
4,2021-04-03,943
3,2020-12-26,442
6,2020-11-19,156
3,2020-10-03,356
2,2020-09-07,848
3,2020-08-07,483
1,2021-05-05,303
5,2020-06-17,602
1,2021-03-03,252
6,2020-10-27,780
3,2020-09-05,58
2,2020-10-27,783
4,2020-10-04,974
1,2020-09-02,706
2,2020-09-22,614
5,2020-05-30,92
5,2020-12-19,166
3,2021-05-02,214
4,2021-03-30,577
5,2021-01-24,882
5,2020-06-09,785
5,2021-05-04,894
4,2020-08-15,626
5,2020-08-14,325
4,2020-12-09,500
4,2020-06-05,697
6,2021-05-02,397
6,2020-06-12,472
3,2020-06-13,130
2,2020-12-18,94
3,2020-10-15,15
4,2020-10-20,429
4,2021-04-28,121
2,2020-12-07,796
5,2021-01-12,700
6,2021-05-09,206
4,2020-07-14,362
5,2021-04-29,893
2,2020-06-08,868
3,2021-03-24,722
3,2021-03-16,944
6,2020-10-11,310
2,2020-05-28,279
5,2020-09-02,72
5,2020-12-14,243
5,2020-07-09,711
2,2020-07-09,998
5,2020-07-10,733
2,2021-03-16,216
4,2021-02-20,234
2,2020-12-20,91
3,2020-09-20,284
4,2020-12-02,941
4,2021-01-02,927
3,2020-10-01,825
3,2021-01-08,596
2,2020-06-05,184
5,2020-09-30,740
6,2021-03-13,984
3,2021-03-26,808
6,2020-12-17,223
4,2020-11-26,600
3,2021-04-27,850
3,2020-08-15,362
2,2021-04-05,347
5,2021-03-04,646
5,2020-08-21,870
5,2021-04-27,979
3,2020-09-15,882
4,2021-01-25,222
2,2020-09-13,51
5,2021-01-30,522
5,2020-08-07,57
4,2021-05-14,46
3,2021-01-30,717
3,2021-02-01,112
4,2020-12-02,700
3,2020-11-13,874
2,2020-05-28,404
2,2021-04-06,311
1,2021-03-01,91
3,2021-05-21,572
5,2020-07-26,284
6,2020-08-04,584
4,2020-06-05,887
3,2021-05-24,676
3,2020-06-04,181
1,2020-08-01,89
3,2020-11-15,39
3,2020-11-25,940
3,2020-08-31,543
6,2020-10-05,994
1,2021-05-04,977
3,2021-03-01,362
4,2020-09-28,155
3,2020-11-25,46
4,2021-04-02,231
6,2020-10-28,891
4,2021-05-08,871
4,2020-08-31,269
5,2020-08-03,159
3,2020-09-23,418
5,2020-08-03,976
2,2020-08-11,659
3,2020-12-02,669
2,2021-01-12,96
1,2021-01-21,484
3,2021-01-25,746
4,2020-11-17,159
3,2020-06-02,859
5,2020-09-17,718
4,2020-11-20,51
2,2021-03-06,470
1,2020-12-25,476
4,2020-08-09,546
4,2020-08-16,284
6,2020-12-02,566
1,2020-10-18,667
2,2020-07-06,102
1,2021-02-14,411
2,2020-09-06,844
2,2020-10-08,462
3,2020-06-29,119
1,2020-12-07,462
2,2020-12-20,241
2,2020-08-06,7
4,2020-06-03,536
6,2020-12-02,253
3,2020-05-27,648
4,2020-12-14,261
2,2021-03-23,340
4,2020-11-19,162
2,2021-05-24,113
2,2021-04-27,392
2,2021-04-22,648
5,2021-04-28,996
2,2020-12-16,199
4,2021-05-21,498
4,2020-11-14,586
3,2020-10-29,137
5,2021-02-13,555
4,2021-04-21,539
6,2021-01-26,340
3,2020-12-05,942
2,2020-10-27,483
2,2021-03-01,941
4,2020-10-13,142
2,2021-04-05,129
4,2020-11-28,13
3,2020-08-01,32
2,2020-08-10,885
6,2020-05-30,216
6,2020-12-03,577
5,2021-03-24,42
3,2020-10-19,465
4,2021-03-01,231
3,2021-02-19,699
5,2021-05-11,886
5,2020-11-03,92
5,2021-02-21,625
6,2020-07-11,678
1,2020-10-12,937
3,2020-11-22,474
3,2020-11-16,690
5,2020-10-07,916
6,2020-09-02,442
5,2020-12-05,926
4,2020-10-09,721
3,2021-02-01,447
5,2020-07-21,159
3,2020-10-23,521
1,2021-02-14,173
4,2020-11-03,284
3,2021-01-12,324
3,2020-06-09,4
5,2021-04-05,161
2,2020-09-10,94
3,2020-11-26,299
5,2020-09-22,284
4,2021-02-02,728
3,2020-06-02,192
5,2021-03-04,852
4,2020-11-12,801
6,2021-03-19,230
4,2021-02-16,751
3,2021-03-14,397
4,2020-12-20,546
4,2021-04-22,887
3,2020-10-01,118
6,2021-01-29,995
1,2021-04-12,619
3,2021-04-22,315
1,2020-08-04,853
4,2020-07-27,533
3,2021-04-09,546
1,2021-01-22,635
6,2020-11-20,240
3,2020-05-26,890
5,2020-06-18,934
2,2020-07-29,3
5,2020-11-06,556
2,2020-09-17,134
6,2020-09-29,464
4,2021-02-04,906
5,2021-02-06,170
4,2021-01-29,344
1,2020-10-05,833
3,2021-02-05,90
5,2021-05-09,801
6,2020-08-23,522
3,2021-01-29,577
4,2020-12-01,885
2,2021-04-24,768
1,2021-01-28,755
5,2021-03-30,742
5,2021-03-31,615
3,2020-08-12,35
2,2020-11-25,189
3,2020-12-30,851
6,2020-07-25,181
3,2020-10-23,598
2,2021-02-03,302
4,2020-10-15,479
4,2020-07-31,879
4,2021-03-25,952
2,2021-05-22,268
5,2020-08-16,887
2,2020-07-31,848
2,2020-08-29,661
1,2021-05-20,282
4,2020-10-08,558
1,2020-08-18,642
2,2021-04-25,506
5,2021-01-22,511
3,2020-09-26,162
1,2021-01-08,77
1,2021-04-28,395
1,2020-11-02,414
6,2020-11-28,240
3,2020-07-22,597
4,2021-01-24,442
3,2021-02-18,504
2,2020-10-28,165
4,2020-11-09,620
5,2020-12-09,428
2,2020-05-31,474
4,2020-10-23,127
3,2020-11-06,348
2,2020-09-30,88
4,2020-10-10,307
6,2021-03-30,518
2,2020-07-24,982
5,2021-03-17,66
5,2020-06-29,144
2,2021-05-13,162
5,2020-11-06,533
3,2021-02-11,356
3,2020-08-07,313
5,2020-05-27,341
2,2020-11-21,26
3,2021-02-10,760
3,2020-11-18,871
4,2020-07-19,533
1,2020-09-16,199
4,2020-12-20,162
3,2021-04-25,863
4,2020-12-01,700
2,2020-10-09,876
2,2020-08-05,727
3,2021-01-20,85
2,2020-12-11,372
4,2020-08-29,341
1,2021-05-06,431
3,2021-01-23,165
1,2021-04-04,192
4,2020-08-31,367
5,2020-08-13,188
4,2021-01-14,216
2,2020-11-02,895
4,2020-10-18,253
4,2020-12-19,913
5,2020-08-05,700
5,2020-09-29,269
3,2020-11-22,280
2,2020-10-05,382
1,2020-07-20,76
5,2020-09-29,137
3,2020-12-04,767
2,2020-08-20,452
2,2020-07-18,914
4,2021-01-02,700
4,2021-03-03,821
4,2021-02-20,619
5,2021-05-16,588
4,2021-02-09,721
3,2021-04-27,508
3,2020-09-02,679
4,2021-04-13,234
5,2020-09-24,977
3,2021-03-31,289
4,2020-12-01,72
4,2020-11-08,737
4,2020-10-09,630
2,2020-12-08,386
2,2021-02-20,849
3,2020-12-26,772
3,2020-12-25,735
3,2020-08-12,394
3,2020-11-16,491
3,2021-01-14,299
3,2021-05-22,221
4,2020-09-15,344
3,2020-12-24,240
6,2020-06-25,695
3,2020-11-19,102
5,2020-08-08,93
3,2021-04-12,554
5,2020-05-27,893
3,2021-01-07,223
2,2021-04-22,510
4,2020-10-06,795
2,2020-09-08,46
5,2020-06-26,382
3,2020-11-22,292
5,2020-10-31,447
3,2020-06-06,588
3,2020-10-28,521
3,2021-02-24,74
3,2020-06-30,921
1,2021-04-07,506
2,2020-07-13,276
5,2020-09-19,860
3,2020-12-24,536
3,2020-11-28,198
5,2020-07-10,608
6,2021-04-30,584
3,2020-09-01,460
2,2020-08-28,608
3,2021-01-17,513
2,2021-02-12,773
1,2021-03-08,117
5,2021-03-07,539
3,2020-10-31,658
3,2021-01-11,542
2,2020-06-11,592
3,2020-10-16,499
6,2020-11-27,913
4,2020-10-11,385
2,2020-10-16,576
2,2020-09-26,845
3,2020-12-06,513
6,2020-09-01,559
3,2020-10-09,909
3,2020-05-29,285
5,2021-04-30,382
3,2020-11-08,979
6,2021-04-14,588
3,2020-06-18,447
6,2021-04-19,897
4,2020-12-14,167
1,2021-03-15,213
2,2021-04-15,298
4,2020-09-11,63
5,2020-08-03,188
5,2020-09-17,432
1,2020-08-22,597
4,2020-09-13,547
4,2021-01-04,599
3,2020-08-19,785
4,2020-08-16,185
2,2020-12-01,14
5,2021-03-02,137
5,2021-01-24,223
5,2020-09-14,606
2,2020-08-19,993
2,2020-09-19,639
3,2021-04-12,908
2,2021-05-05,78
6,2021-02-01,669
2,2020-12-31,21
6,2020-12-05,769
6,2021-03-19,485
1,2020-07-02,567
4,2021-04-25,871
6,2020-08-08,718
4,2021-03-24,40
3,2021-01-04,649
2,2021-02-17,284
3,2020-08-15,404
2,2020-09-14,78
1,2020-09-17,676
3,2020-08-19,690
2,2021-03-06,110
5,2020-07-14,432
4,2021-02-11,46
6,2020-09-18,432
4,2021-05-17,926
2,2020-09-07,511
4,2020-09-30,137
4,2020-12-25,46
4,2020-09-15,690
3,2021-02-14,209
4,2020-06-23,774
2,2020-07-05,507
1,2021-01-14,828
2,2021-05-02,539
6,2020-12-19,270
6,2020-10-23,38
4,2021-02-28,181
4,2021-04-21,943
1,2020-09-20,817
2,2020-07-14,55
2,2021-04-08,426
2,2020-12-22,285
5,2020-07-21,912
1,2021-03-13,773
2,2021-01-08,234
3,2021-01-10,55
5,2020-12-16,288
2,2020-11-21,717
2,2021-04-12,651
1,2021-04-28,201
4,2020-09-15,159
4,2020-07-07,489
4,2021-03-19,706
3,2020-11-21,273
3,2021-01-30,594
2,2020-08-31,423
4,2020-08-12,72
4,2020-06-04,559
2,2021-05-11,944
4,2021-01-20,641
3,2020-10-10,113
2,2021-04-05,889
4,2020-07-11,383
5,2020-07-29,546
3,2020-08-18,824
3,2020-12-14,679
4,2021-02-25,231
3,2020-06-13,110
5,2021-05-18,62
3,2020-08-17,516
3,2021-03-27,97
5,2020-09-16,253
5,2020-06-06,541
2,2020-12-03,223
4,2021-03-11,717
5,2020-09-16,700
5,2020-09-28,223
5,2021-01-10,856
3,2021-04-26,801
6,2020-09-03,90
3,2021-01-19,801
3,2020-05-25,867
4,2020-12-28,483
3,2020-09-27,436
5,2020-09-08,221
3,2020-12-31,816
2,2020-12-26,581
4,2020-08-07,40
3,2020-12-20,95
1,2020-12-09,796
5,2020-07-10,382
2,2020-12-18,294
2,2021-01-05,504
1,2020-07-29,394
2,2021-01-11,305
5,2020-08-18,635
3,2020-12-27,432
5,2021-04-25,979
4,2020-06-17,57
6,2021-02-09,879
3,2020-10-06,221
3,2020-12-14,543
3,2020-10-16,559
4,2020-12-06,62
5,2021-02-25,577
2,2020-12-06,240
4,2020-08-31,577
2,2020-09-29,679
5,2021-01-17,367
4,2020-06-10,472
3,2020-10-05,265
4,2020-11-20,130
3,2021-04-01,517
4,2020-07-19,976
4,2021-05-22,425
2,2021-01-13,541
1,2020-11-20,298
3,2020-12-14,432
2,2020-09-21,293
3,2021-01-05,684
5,2021-05-02,284
5,2020-11-26,137
5,2020-07-10,180
1,2020-12-02,355
4,2021-01-29,621
5,2020-12-18,539
4,2020-07-28,155
2,2020-11-21,916
6,2020-07-30,908
3,2021-03-11,231
5,2020-09-24,992
2,2020-06-16,284
6,2020-07-12,384
5,2020-10-23,679
4,2021-03-10,943
3,2020-06-15,712
4,2020-08-04,389
4,2021-02-02,795
6,2020-08-14,155
3,2020-07-03,62
4,2020-06-29,962
4,2020-09-03,669
5,2021-02-03,718
2,2020-05-28,68
2,2020-09-19,112
4,2020-12-12,234
3,2021-02-20,906
3,2021-05-02,155
4,2021-01-29,211
3,2020-10-18,324
2,2021-04-10,796
3,2021-01-09,677
4,2021-01-18,747
3,2020-08-01,101
5,2020-12-23,222
6,2020-11-02,440
3,2021-04-30,401
3,2021-04-08,460
5,2020-12-05,609
3,2020-06-07,30
6,2021-04-13,292
3,2021-05-20,456
4,2020-10-12,221
3,2020-07-05,695
5,2020-07-16,250
2,2020-06-02,890
3,2020-12-06,344
4,2021-01-27,606
6,2020-09-30,42
6,2021-05-14,432
2,2020-09-09,240
4,2021-02-03,882
5,2021-02-09,521
2,2021-02-15,835
2,2020-06-17,144
4,2020-07-22,527
6,2020-08-14,543
4,2021-02-25,926
1,2021-02-21,283
4,2020-10-30,539
5,2020-10-05,375
6,2020-11-12,887
3,2021-03-13,869
4,2020-11-06,382
6,2020-09-10,891
4,2021-04-17,382
2,2020-12-24,908
3,2021-01-13,182
5,2020-06-08,860
4,2020-11-23,192
5,2021-02-08,547
3,2021-05-10,593
3,2020-12-09,648
3,2020-06-15,257
6,2020-12-01,679
3,2020-08-16,995
4,2021-05-18,679
5,2021-02-09,442
3,2021-01-23,879
1,2020-10-07,713
5,2020-11-04,588
3,2020-10-21,454
3,2021-04-01,757
6,2021-04-02,21
3,2020-06-30,344
5,2020-10-07,984
4,2020-05-31,46
